MACC1	6.24880212111	6.12020028146	6.30675361144	6.04113382705	6.22202307253	5.85952375764	6.07982143614	6.05341677317	6.11819314401	6.3323323371	6.37975090676	5.94364049645	6.04942014895	6.03025269512	5.77570771435	6.06833360526	5.93549699087	5.66018456621	6.23095195642	6.18583965743	6.19237528561	5.89753899039	6.21242171928	5.98056507178	5.75788912279	6.0094728876	6.46387866868	6.44743738291	6.09172029057	6.08665763248	6.22466606971	6.15113434457	5.97228587818	5.87556104669	5.66726289412	6.02431377867	6.1804295217	6.28078524363	6.19550034781	5.72929923346	5.79877913615	5.59233085739	6.46158498699	5.8623952422	5.89422995234	6.12679708315	6.05799921087	5.80364780725	6.31533798359	6.14274723509	6.01006316693	5.97506310416	5.80859132995	6.2277060476	5.75574864115	5.40013984793	5.55761886013	5.84141816205	6.05981805975	6.74438320353	6.13076468115	6.29587201804	5.82451405139	6.46567185006	6.30298534402	6.0708943034	6.24688328222	5.54829482166	5.67950387693	5.82255291492	5.91719449899	5.88211099186	5.58029364111	5.96775241186	6.24694412434	5.99332415548	6.28755426553	5.83358944159	5.57972696487	5.97026070029	5.74927819901	5.949232682	5.99727531857	5.53196979098	6.27648110232	6.03492491162	6.18800358356	6.24012078121	5.95053478099	6.50292102685	6.06519248382	6.11362619987	6.22169356325	6.16322576866	6.53325327647	7.03516500378	6.31419362846	6.27633466144	6.03383134198	6.13505607912	5.60031000824	6.63840566299	6.44406687308	6.31056056036	6.04538844003	6.14448870549	6.05675464842	6.00124439865	6.04780355187	5.88781770538	5.59113019528	6.15498172666	5.64699245526	5.91927490729	6.1757547953	5.7582560845	5.91760778192	6.001715987	5.98424615269	6.03086371689	5.88116346834	5.8200171034	5.79958263071	5.846007873	6.31889600683	6.45019879551	6.08716830853	6.41961186396	6.05876153542	6.03457258589	5.94032477782	6.23625375266	6.3216232669	6.09250693194	6.28936492206	6.51156107838	6.46036411622	5.59224349879	5.43838878381	5.74889623362	6.66048747556	6.21286287543	6.35036913414	6.39435070898	6.25297717984	6.11809681675	5.8556367789	6.85718231656	6.08925305694	5.76907605999	5.96956383847	5.85762113562	6.16091139233	6.24328836478	5.85269546566	5.58353702401
AAA1	5.89785989265	6.23847605573	5.78751340193	6.21891824116	5.71373748736	5.96722391045	5.69561430331	5.79391884409	5.83203003673	6.00484240413	6.22833509534	6.15498172666	5.75071591055	6.01634757005	5.91143977657	5.9191554787	5.74037912708	5.99386106473	5.44537177341	5.67013284256	5.99795118407	5.98193397373	5.72387176747	5.86715740834	5.89666009568	6.1866096992	5.89410036921	6.52308296851	6.03414173817	5.76984626039	6.17666281236	6.16575560563	5.31628285442	5.27439840248	5.69996629209	5.77026103648	6.19185874111	6.07419121236	5.56016019576	6.30226638826	5.77719998868	5.75649128934	6.0710412403	5.71579979963	6.08122748083	5.75113906759	5.69937735941	6.02470151318	6.228639263	5.6404648578	5.92311684177	6.39255567288	5.69748588357	5.95620481781	5.66174801214	6.15764661018	5.74381819668	5.96317483656	6.56079299984	5.38718170923	6.04304417754	5.69701223846	6.50568594565	6.17871323447	5.58986917189	5.99648569053	6.74456603312	5.4599122825	6.04031928226	5.98211609445	5.74789340787	5.94823523488	4.95865976997	5.98272163146	5.06615566368	5.92587508775	6.03777861203	5.99261015425	5.94093877534	5.82809206165	5.60707803706	6.14186454764	5.81667205269	5.57615300892	6.20772735454	5.79268223235	5.8337773307	5.61490375173	5.32917492464	5.88184105529	5.96612280167	5.73642610119	5.81564266589	5.83074021509	5.9133610505	5.99024382047	5.94029402723	6.18245049476	6.23671239432	5.87327617205	5.94212225982	6.07519548985	5.9485120264	6.19161911747	5.67368725754	5.90337509104	6.24814593722	5.89502637137	5.85543124483	5.34145966115	5.29430089162	6.01951004871	5.676003152	6.52022803335	5.8523093892	5.96310774448	5.71706447629	5.85116309722	5.64233260728	5.92045279148	5.42213776737	5.83796532762	5.81954909081	6.01243355785	6.09622758954	6.27595889546	5.50148473273	5.85546578543	6.07273709008	5.91928373851	6.12080796192	6.62120643672	5.85841264724	5.60198312454	5.84359307186	6.12323256898	6.15216795587	5.97566874767	6.01372206966	5.90735421138	6.60919723795	6.35730997614	5.41647704056	6.0593871713	5.95557778762	6.06370962408	5.04457808643	5.73564509887	5.85879364792	5.40647372169	5.82255291492	5.98052422179	5.58902981771	6.06485314857	5.83243915231	6.02107769214
AACS	7.10825947344	7.14281984945	6.07986225831	7.29864161432	6.93341489209	6.89792333026	6.57009985199	6.80542239332	6.46600137614	6.09632178792	5.73577523574	6.14539651035	7.03260281411	6.08657558785	6.24119096925	6.27014619149	6.34713120893	6.84664278752	6.74814425762	5.9427428324	6.32691086318	6.20861506149	6.53063518931	6.76135681686	6.77907737348	7.14694680225	6.93232189608	5.74628127548	6.52211516756	6.23616305042	5.17784984989	6.08177154995	6.82778291002	7.03478280132	7.38027082671	6.56346192419	6.36472016662	6.50534740179	6.33349233734	6.12821652535	6.63073458314	6.25117905473	6.22148114686	5.34590462085	6.36905932364	5.89609560695	6.9228056861	7.00726875198	5.2274126048	6.52135872321	6.29089946952	6.31786811826	6.79981158842	5.73168732235	6.06365563004	6.02278298007	5.66288696961	6.5880716353	6.61047075726	6.05714051824	6.31334715308	6.05785729613	5.33742576178	5.37538148728	6.28004551539	5.7612018105	5.81159293913	6.7140305948	6.49474614845	6.30694246612	6.74418579802	6.85548980884	6.12852652998	6.79741493922	6.4052193216	6.97048653565	6.74379107104	6.72061610303	6.65643096704	6.12907576837	6.85290698643	6.35235694775	5.93099684799	6.68825336591	6.57420065328	6.70301699226	6.4651728122	6.19440543653	6.75435932025	6.43033873394	6.35512082662	6.63100343553	6.03317293118	6.62682406026	5.52804462997	5.74813781299	6.87680203308	6.15798611939	6.80761013528	5.57560396484	5.72031745858	6.65669608698	7.31216804681	6.86679407968	5.62145135636	6.106040188	6.08122748083	6.24215333647	6.88130932	6.75686704177	6.33993426878	5.90134335576	6.54401765467	5.36493635321	6.68321852547	6.45716367364	6.73748723717	6.60624785866	6.71647975874	6.38389761217	6.11597544636	6.16871979743	6.56856376764	6.79077223379	6.68055813196	6.29308646053	6.42501905875	6.02633120137	6.27615386085	6.94194634555	5.99954094988	6.03406725409	6.62084826944	6.42528781058	6.35615152442	6.13533436744	5.7727545606	5.47359072653	6.54393193273	6.5865292514	5.71132535622	6.40353460615	6.26892867256	6.21578705257	6.38090382504	6.91096819723	6.53496822823	5.93168775758	6.12603652427	6.53017816249	6.72451492506	6.60534187097	6.63810875486	6.86855540771	6.44725429621	6.46387866868
ABHD11	6.13264699416	5.91535346343	6.75120302675	7.52413577446	7.13008482216	6.67616260386	6.75713088329	4.97347864706	5.29489115987	5.467935587	4.57877677471	5.67698748408	6.06472473148	4.93820005694	6.31314162287	5.05936509021	5.35879092523	6.05769371313	6.43784428786	5.81605135389	5.47242974454	5.26168971406	5.37808100285	6.1347055852	6.91124707748	5.18628980227	4.97993938209	5.17099972629	4.80183982957	5.2669075452	3.7488442732	5.5054577194	6.42888706438	6.35075574066	6.2853949465	6.05880242663	5.88848468772	5.89302262126	6.62852878751	6.11305720848	5.02729166036	6.63259104418	6.83170226179	5.70008431168	6.70872686048	5.93610190029	5.60866482953	5.75369302238	3.94966060737	4.70473123924	5.4852571199	4.13384493932	4.5867471609	5.8959780141	6.29616632377	5.49480609939	5.60716314187	6.30761647578	5.91652498482	5.78395920854	6.99186396745	5.61867753776	5.40431345925	4.07756426205	6.2487772777	5.39268591758	4.24149749361	5.4559716264	5.36817275183	6.14520326453	6.39581318418	4.8851413578	4.70360350941	5.87539725257	6.26748464635	6.64037159393	4.8267358934	5.17816002682	5.80978659202	5.35972696039	6.07667896732	6.05517129388	5.5993353439	5.12359075088	5.45395075556	6.59736774885	5.16606662148	5.35570547421	6.44512441573	5.22929672002	6.10619654261	5.90024839748	5.28336889635	7.05962569653	3.76939260867	5.1911945322	5.84428948019	5.6286761952	5.3480384709	5.847186316	6.14332214978	6.74883291463	6.06758626992	7.42092127579	5.53344949325	5.54567892123	5.53715154992	5.02318539526	6.69541819967	6.38819267576	7.03380851091	5.44570541899	6.75593439666	4.6767223923	7.12659878145	5.70572477886	6.27477580427	5.89630981182	5.29951295745	6.95087523834	6.14555580434	5.62670056204	6.57907348636	5.56854683361	6.5653276929	5.7663771167	6.031172445	5.56969606132	5.75357285471	6.76890876227	6.77298877348	5.62621857361	6.16876845197	6.39884980997	6.38848126726	5.13380365385	5.36800677784	4.83638444193	6.19748317902	6.67467016667	4.73984777245	5.77820707791	6.1364835653	5.85056384365	5.93134286122	6.2385310386	5.43627898188	4.46976150531	5.38694524879	6.48855437291	5.73807842239	4.61199861638	6.54508704029	6.07132115832	6.30505180971	5.93338295352
ABI2	7.90520614346	7.73622741722	7.6175300067	8.14825253912	8.15355160898	7.76234245315	7.8292084259	7.44310390341	7.48142616603	7.05650578697	7.1058894678	7.67404645413	7.68547100623	7.4082443217	7.04807561351	7.50230152127	7.49165511828	7.83417619013	7.75980457209	8.04090478604	7.88830673261	8.16927260534	7.38262200431	7.79535568952	7.94182108824	7.75588118409	7.57078760756	7.35251700564	7.79019874348	7.67486233057	7.82324950309	8.17250642185	8.40834941915	8.86286316754	8.26621378659	7.87450920649	7.41234222317	7.68886842807	7.72268148215	7.23338279566	7.2039606447	7.19659381758	7.46126947033	7.61158298719	7.45434175787	7.50302936573	8.18683294002	7.99690211426	7.39412271396	7.61308522892	7.76180306948	7.48408639629	7.54843467658	7.70955848629	7.32566383349	7.63923377611	7.20621329988	8.19799871942	8.66100050225	8.14059883148	7.52579685203	7.95796087876	8.50265629264	7.54670705636	8.53550980075	8.37007080049	7.67253341375	7.65674112382	7.78705989609	7.82761699184	7.79381297866	7.78886626688	7.72384569442	7.99387655826	7.8289629453	8.00212684676	7.9521136556	8.08924306408	7.95451421649	7.64890265245	7.88651531399	7.94353574056	7.25833786771	7.76573217344	8.1964211925	8.38253231226	7.95653572016	7.91287692226	8.31768263335	7.72752629586	7.79257698068	7.89161582984	7.85408780768	7.7330273729	7.62208162817	7.25128392448	8.60555558835	8.66496084421	8.17205102345	7.79832654732	7.64177129162	8.05767188773	7.70404553456	7.68309094774	7.39403432828	7.9283640374	8.0721903545	7.38077953862	8.0854852778	8.1057800855	7.43891095009	7.48619565181	7.99370160634	7.60814480524	7.87264018399	7.86904677132	8.06566220833	7.89940665639	7.29343818678	7.87946161878	8.07326897305	8.01636549266	8.1788896146	7.54554661587	8.09636301073	7.34602793088	7.56980319223	7.5617388454	7.54843467658	7.92197777328	7.84203154517	8.05677512964	7.65661543686	7.31961091867	7.60293824767	7.84691804211	7.68212354965	7.57874368653	7.6873356648	7.92278036039	6.2050178264	7.72441597826	7.49820675111	7.52009926175	7.57782300484	7.56695728996	7.83469485623	7.8131753428	7.38772853464	7.69964669138	7.56672651441	7.43391617752	8.09165989804	7.66134613644	7.69923687864	7.6047705368
ACADVL	11.9678866638	12.1192399109	11.7356518686	12.0348831146	11.9364769896	11.7356518686	11.6792233246	12.0602058148	12.0846551575	11.7136497479	12.072348584	10.8431474037	11.3078646031	11.5702267738	11.8976296249	12.1627644011	12.2225337744	11.7136497479	11.2681772658	11.2681772658	12.0102505824	11.8734552156	11.7650996899	11.3926127673	11.1566590033	11.6475594476	11.6792233246	11.498600445	11.6108694152	11.2658770548	11.3171615947	10.9300188515	10.8968578648	10.7229696165	11.0040274455	11.0040274455	11.2257445571	10.979116729	11.3861509526	11.6034510805	11.8015621775	11.6902587294	11.480240417	11.7326106613	11.8354165142	11.6239444922	10.6920687023	10.9926005917	11.1481917925	11.469698852	11.6034510805	11.8415570844	12.4354349284	11.4567226832	11.5144564682	11.6619698453	11.1916002212	10.6694741319	10.7514648111	10.7646267174	11.4172548516	11.1936912496	11.3580039697	11.3901217926	11.1611105626	11.2511796538	11.6327144582	11.434478423	11.3825255595	11.2303385481	11.2749367204	11.469698852	11.8319997367	11.1055904164	11.2348672709	11.3439375991	11.2798107369	11.880393789	11.5846843834	11.4123376855	11.6916593437	11.4493989447	11.5817834413	11.493525876	11.8415570844	11.4567226832	11.6949822592	11.6122265375	11.165894783	11.887545715	12.110195644	12.0762935558	11.7984019374	11.467477566	11.8667138188	11.8354165142	11.7166007507	11.6590409134	11.6561109928	11.3752667729	11.7326106613	11.3317879779	11.6179533206	11.6792233246	11.7292348895	12.3824777444	11.6357597585	12.0143501313	11.1074980613	11.1742180196	11.5230465358	11.0040274455	11.0212198439	11.6413652227	11.525683971	11.7292348895	11.5613723794	11.6239444922	11.7683660757	11.688858115	11.8015621775	11.467477566	11.493525876	12.2880175161	11.9943044851	11.7581355092	12.0348831146	11.8635949054	11.8217672794	11.0554843128	10.9527428881	11.2280235435	11.493525876	11.9128229789	11.6590409134	11.9678866638	11.5715262938	11.5011792724	11.2772611346	11.0058149834	11.4748354105	11.553379528	11.7292348895	11.5505798038	11.3414415879	11.5674646808	11.4241835179	11.845204144	11.9204583238	11.6385213199	11.5230465358	11.355827538	11.2749367204	11.3056329021	11.3388827148	11.0317586222
ACSL3	11.469698852	11.5423323016	11.3679407301	10.8032062962	10.7019121996	11.075181785	11.4471104601	10.3096685748	10.9451410825	10.6711737633	9.30746828197	10.5784561064	10.6549208579	9.96400161865	10.519432802	10.5512373807	10.771605549	11.8354165142	11.5950484042	11.0172900687	10.5443853575	10.9209451385	11.469698852	10.9517458066	11.2820391299	11.6095122928	11.6327144582	8.85418851928	10.6190267723	10.2887653538	8.10225147822	10.5443853575	10.6663383095	10.4057463421	10.5148333632	10.2954819118	10.7496465061	10.4197397638	10.6533859535	10.7165105911	11.0297854629	10.3352142424	10.5678453904	10.196583444	10.0193782392	10.8571360163	11.6536188058	11.4149464905	9.01983524549	11.1159679921	10.3382433971	10.7003611149	11.987364269	10.8105468479	10.9377389384	10.8625477428	9.16625144079	10.7544503895	10.5119053324	10.6101375579	10.7994401319	10.4375425339	10.485479745	10.2744778174	10.0378987821	10.3875961481	10.0432857634	11.5554372405	11.7812522903	11.2418607665	11.688858115	11.3317879779	10.1328200973	11.2749367204	10.7365073202	11.3603179148	10.9173420344	10.9729361218	10.6488419356	8.56779270379	11.0930009841	11.320004067	10.9099206354	11.2982028773	11.5728258138	11.688858115	11.4883371999	10.979116729	11.2213057256	11.165894783	11.472341929	11.3426895935	10.8897184628	11.1742180196	9.69509053063	10.4548070296	10.7708193348	10.814121784	10.2806652776	9.83229787672	10.9398162661	9.80278336256	9.79026126473	10.3658399409	10.8105468479	10.5784561064	11.2914007198	9.97400258982	11.2616900646	11.504001997	10.7365073202	11.5287072468	11.8415570844	10.3966057668	11.1502954523	11.1074980613	11.410011591	11.043738909	11.5370545722	11.345974598	9.60826272964	9.59158960851	10.251867657	10.5617985448	9.99510773255	10.6904674634	10.5385405039	10.3875961481	10.3526532682	10.4057463421	9.5076716586	10.3166782698	11.4123376855	10.6233277272	10.4418081281	10.7479340238	11.5144564682	9.04650469694	11.525683971	11.4883371999	10.1124046886	10.9398162661	11.4422807641	11.2466599047	10.9471260253	10.9847649638	10.2609351248	10.0388994121	10.7770889866	10.9566796303	11.2703387138	9.48236047627	10.6582681244	10.9507487251	11.1204114757	11.4748354105
ACSS3	5.24634480468	5.06550417309	5.42022834582	4.37304959373	4.89380085593	5.86615092462	5.76701195011	5.696696539	5.25284998964	5.29472222373	5.22347669397	5.34913598421	5.71062598673	5.54006143387	5.22556816664	5.04488438913	5.42213776737	5.35718899817	5.22995036852	5.03724640216	5.51006319197	5.89417278001	6.03766621762	4.47492841776	6.46101490519	5.20232740627	5.21940546104	5.19552713515	5.34244100877	5.26020115102	5.82932361649	5.14821509895	6.27450864447	5.88483082144	5.95919471466	5.60644971247	5.36094083776	4.7306351334	5.92977049608	5.40456408593	5.76520410311	5.76974294106	5.34162305967	4.93509733982	4.58824263469	5.38048995581	5.30423711243	5.53123849926	6.15048237805	5.6404648578	5.61935270227	5.56277793327	4.97386429171	5.18615907852	5.34555487009	5.25066856654	5.42240037313	5.03838512336	5.18575811907	5.0759337239	5.11790783813	5.5168770614	4.73663994884	5.46783287191	5.9701603593	4.95479926162	5.40616535242	5.41339684854	5.19978871225	5.82994570135	5.84944793855	5.82421941719	5.9820642111	5.35553224211	5.04702608521	3.95366994418	4.77110177711	5.61135770625	5.77113696547	5.88913716855	6.23126953021	5.49252453656	5.92850746587	4.99098431389	5.12693978981	5.18660709633	5.00763729519	5.02017482575	5.17743593888	4.99795527694	5.0397245819	5.24324411737	4.95479926162	5.43722844272	4.94639940643	5.09789315732	4.96543115644	5.56610451793	5.05196373733	5.09767228908	5.33848565221	5.66376522323	5.53782886119	5.53358617297	4.64871847272	5.36851322941	5.26082418425	5.3475837207	5.5223549864	5.25788726391	5.32379021627	5.47002801416	5.4280324892	5.1494438616	4.77017892463	4.94424069043	5.16298421369	5.32954262097	5.12228101198	5.0683822759	4.97418459924	5.03080918488	5.16812713911	5.28105956638	5.10147715895	5.53858521974	5.44121687054	4.96077084029	5.19404433518	4.74494889122	5.57143996081	4.83447168495	4.90728108667	5.60403175084	5.35339078475	5.27552832989	5.3483991486	6.58225985561	4.85123705005	5.49280544761	5.05469106613	5.18988842602	5.54430870613	5.52670022722	5.65970579011	6.03366090981	5.13617716445	5.19353677686	5.53241550649	5.34610092717	5.52775733321	6.06093073122	5.676929436	5.37874663437	5.70416479918	5.59541146737
ACTR3	6.96966485889	7.35179252915	6.61553262841	6.75666460048	7.24145439477	7.12883503347	7.13366482938	6.98611517186	6.85290698643	7.09987948232	7.38539115141	7.35187628798	7.35025375389	6.72860275273	7.39155221838	7.55981380648	7.49433720517	7.40712747681	7.59607998312	7.20742831824	7.53193511151	7.75869870878	7.22193093859	7.42326178911	7.1503443919	7.17619701501	7.22029074477	7.07267698653	7.86948202196	7.77179966241	8.06854970421	7.92139252413	7.75514671126	7.72993928941	7.74339196463	7.4262943214	7.56585390818	7.5794880519	7.77179966241	7.85932878869	8.03642005447	7.78388138094	7.53412411603	7.98759119304	7.88153117462	7.92636351821	8.20355357374	8.14298917376	8.8558541174	8.4571252929	8.23075456428	8.22184920249	8.14313167143	8.16882920164	8.11085814354	8.46513639016	8.57105379405	8.13075129476	8.32820877485	8.20244314454	8.42283977097	8.58562121022	8.85371352174	8.60536249355	8.70964132687	8.83958427491	8.71777521693	8.36727500985	8.5860352346	8.33323946802	8.41462098573	8.51095713431	9.05981694858	8.64938395164	8.36322490904	8.26774278523	8.00554493612	8.0552725827	8.58542791732	8.68615779674	8.03054795122	8.62299350306	8.65368504911	8.59042801412	7.79789640102	7.57782300484	7.41367674502	7.24754768529	7.15676678151	7.13412177526	7.09281703549	7.15045489356	7.32937631675	7.58669830883	7.25911073412	7.00203732641	7.87836688715	8.1538495931	7.78965369739	7.97353460377	7.51939656993	7.80529972344	7.64023463471	7.59571290886	7.30264563533	7.57823348471	7.30539284797	7.74053899697	7.47783579458	7.51251076083	7.47396833755	7.50586055853	7.50955793323	7.26042992876	7.63206926674	7.53890044773	7.39476614072	7.32162936494	7.51926795704	7.74109654941	7.70345467838	7.58708298659	7.23990261145	7.28293936081	7.04116281465	7.42999860109	7.11373087937	7.46033269011	7.2841158515	7.0730829393	7.28239331819	6.72413772201	8.16609518404	8.00487547027	8.381622745	7.92876883439	7.98227958692	8.42456653557	8.14825253912	8.7800424934	8.23339359828	8.40519443021	8.1161449947	8.38837692159	7.71247371779	8.63411862226	7.98478454504	8.1840084585	7.83374735797	8.15449044661	8.12803521685	8.37304865361	8.09327135952	8.2082129641	8.07872236207	8.84591422372
ACTR3B	6.76467168618	6.88770381445	6.56336273374	7.13138581333	6.4539738333	6.42720141505	6.43179312971	6.34028897552	6.84324294708	6.5291693928	6.61514682842	6.29198419064	6.4191357621	5.82673026418	6.62987081041	6.63000610477	6.42794762574	6.48898567264	6.17501522378	6.33065324545	6.46522983803	6.26042265645	6.60222895138	6.4068227966	6.74672595524	6.92917963098	6.82382274137	6.21674091227	6.41073733145	6.56464696515	6.76060369842	6.76596352873	6.42714208123	6.75967729794	6.47604044121	6.70470258639	6.36845346737	6.16126030914	6.28009743441	6.97326049864	6.39270681115	6.52818871984	6.63759901113	6.32146272701	6.30132647799	6.45091467112	6.34465687777	6.51932388499	6.3252009613	6.79897964158	6.47950084467	6.46081902291	6.51370403876	6.66303690301	6.35833559449	5.98823864819	6.21068902392	6.25253659491	6.36911842947	6.53057843688	6.41681397251	6.61063746124	6.31705037687	6.73556930411	6.13466081552	6.63483210044	6.23984522871	6.05341677317	6.340051275	6.46101490519	6.50066993601	6.43915528648	5.93035499009	5.99954094988	6.10470181684	6.62955646358	6.20840552083	6.70060398068	6.47765640773	6.20958386318	6.23258232328	6.49741091678	5.72455277837	6.6566180046	6.63304499167	6.57331791898	6.57837031333	6.4802915479	6.6186057594	6.83587384793	6.46633766322	6.54521333314	6.30172774599	6.90304197974	6.88275089722	6.50683199473	6.9472609375	6.3866579667	6.60684204773	7.0526938733	7.1063606037	6.58567077426	7.28211274733	6.712601053	6.47216791916	6.63382561324	6.77181256843	6.32364639567	6.16218350778	6.53112618938	6.43249141527	6.63172200307	6.25921763032	6.50834589257	6.50889829907	6.49138048181	6.39994361689	6.38034105963	6.76220765444	6.69982860526	6.37951015769	6.54433765645	6.83808340362	6.66719631269	6.3122719348	6.5573068884	6.20375844689	6.53725469779	6.56782876525	6.82288427687	6.46573084102	6.63443624559	6.58309506505	6.55301892573	6.44607325864	7.01138146751	6.18039996696	6.21078721843	6.38101319472	6.25490206382	6.7328024664	6.53798982737	6.68331967224	6.18256464349	6.0745006265	6.2310544127	6.28529965949	6.26084161864	6.11773229347	6.49800945736	6.56346192419	6.22543805026	6.21514976329	6.49539070131	6.14876786097	6.34498473823
